Koordinatensystem : Lambert konform konisch
Rechtswert        : 3885500 Meter
Hochwert          : 2480500 Meter
Hoehenlage        : 120 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3885500 2480500  6  7 22  15.4 1012  81  3.6 3  5.9  50    0    0 319 -400  0
3885500 2480500  6  7 23  14.2 1012 164  2.7 2  5.9  56    0    0 297 -395  0
3885500 2480500  6  7 24  13.2 1013 149  3.2 4  6.0  61    0    0 298 -391  0
3885500 2480500  6  8  1  12.1 1012 167  3.0 0  6.0  66    0    0 283 -389  0
3885500 2480500  6  8  2  11.1 1012 166  2.9 1  6.0  70    0    0 263 -388  0
3885500 2480500  6  8  3  10.0 1012 223  2.4 2  5.9  74    0    0 269 -387  0
3885500 2480500  6  8  4   8.8 1012  55  2.0 1  5.8  79    0    0 264 -387  0
3885500 2480500  6  8  5   8.4 1012  87  2.0 1  5.8  83    2   12 257 -387  0
3885500 2480500  6  8  6  10.0 1012  82  2.4 0  6.0  83   53   55 253 -387  0
3885500 2480500  6  8  7  13.0 1012 101  2.2 1  6.4  75  167   97 260 -387  0
3885500 2480500  6  8  8  15.4 1013 100  2.4 0  6.7  66  300  129 268 -391  0
3885500 2480500  6  8  9  18.1 1013  91  2.2 1  6.6  56  429  159 279 -400  0
3885500 2480500  6  8 10  20.2 1013  95  2.7 2  6.2  45  549  179 301 -413  0
3885500 2480500  6  8 11  21.5 1013  87  3.8 3  5.7  37  638  196 318 -428  0
3885500 2480500  6  8 12  21.4 1013  89  3.9 4  5.4  34  501  316 328 -442  0
3885500 2480500  6  8 13  22.0 1013  95  4.0 4  4.7  29  461  347 331 -453  0
3885500 2480500  6  8 14  22.7 1013 169  3.5 3  4.1  24  508  306 327 -464  0
3885500 2480500  6  8 15  23.1 1012  91  3.9 3  4.5  26  520  253 325 -468  0
3885500 2480500  6  8 16  22.9 1012  97  4.7 3  5.0  28  434  227 327 -461  0
3885500 2480500  6  8 17  23.2 1012  67  4.4 2  5.0  29  371  169 324 -452  0
3885500 2480500  6  8 18  22.7 1011  74  5.1 2  5.0  29  254  133 319 -443  0
3885500 2480500  6  8 19  22.0 1011 111  4.1 2  4.9  29  124   97 317 -433  0
3885500 2480500  6  8 20  20.9 1011 102  3.4 2  5.0  31   28   41 314 -422  0
3885500 2480500  6  8 21  18.0 1012 126  2.7 1  5.2  37    0    0 305 -409  0
3885500 2480500  6  8 22  16.4 1012 121  3.2 1  5.5  45    0    0 295 -399  0
3885500 2480500  6  8 23  15.1 1012 132  3.0 1  5.6  50    0    0 289 -391  0
3885500 2480500  6  8 24  14.5 1013  88  3.1 0  5.8  55    0    0 280 -384  0
3885500 2480500  6  9  1  13.0 1013  68  2.7 0  5.9  60    0    0 274 -379  0
3885500 2480500  6  9  2  12.4 1012  56  2.6 0  5.9  65    0    0 271 -376  0
3885500 2480500  6  9  3  11.7 1012 104  2.8 1  6.0  68    0    0 272 -372  0
3885500 2480500  6  9  4  11.3 1011  85  3.0 3  5.9  70    0    0 279 -370  0
3885500 2480500  6  9  5  10.5 1011  85  3.1 4  5.9  72    2   11 286 -368  0
3885500 2480500  6  9  6  11.4 1012  95  2.5 1  6.0  74   52   53 279 -367  0
3885500 2480500  6  9  7  14.0 1012  90  2.0 2  6.2  68  163   95 276 -372  0
3885500 2480500  6  9  8  16.2 1013  39  2.0 2  6.4  59  273  140 286 -383  0
3885500 2480500  6  9  9  18.8 1013  53  2.3 3  6.5  52  409  164 298 -399  0
3885500 2480500  6  9 10  20.8 1012  86  3.1 5  6.0  42  504  200 315 -418  0
3885500 2480500  6  9 11  22.7 1012  88  4.9 5  5.9  36  604  209 326 -436  0
3885500 2480500  6  9 12  23.3 1012  82  3.9 5  5.9  33  683  205 332 -452  0
3885500 2480500  6  9 13  24.5 1011  87  4.7 4  5.7  31  694  211 335 -463  0
3885500 2480500  6  9 14  24.6 1010  82  4.4 4  5.8  30  653  216 336 -468  0
3885500 2480500  6  9 15  25.3 1009  88  3.9 4  5.9  30  590  203 339 -470  0
3885500 2480500  6  9 16  25.6 1009  77  3.5 4  6.1  30  439  218 343 -468  0
3885500 2480500  6  9 17  25.3 1008  66  4.9 5  6.1  30  303  200 347 -464  0
3885500 2480500  6  9 18  25.2 1008  95  3.5 6  6.2  31  144  173 353 -457  0
3885500 2480500  6  9 19  24.3 1008  98  2.4 4  6.1  31   77  107 347 -446  0
3885500 2480500  6  9 20  22.7 1008 112  3.6 4  6.2  34   11   40 338 -433  0
3885500 2480500  6  9 21  20.3 1008 113  3.7 5  6.5  40    0    0 334 -420  0
3885500 2480500  6  9 22  18.9 1009 125  3.4 3  6.7  47    0    0 324 -408  0
3885500 2480500  6  9 23  18.2 1009 133  3.6 2  6.9  51    0    0 312 -401  0
3885500 2480500  6  9 24  16.3 1009 108  3.1 5  6.9  56    0    0 312 -396  0
3885500 2480500  6 10  1  14.5 1009 106  2.8 5  6.9  63    0    0 315 -392  0
3885500 2480500  6 10  2  13.3 1009  98  2.7 6  6.9  69    0    0 311 -388  0
3885500 2480500  6 10  3  12.9 1009 111  2.2 4  6.9  73    0    0 307 -383  0
3885500 2480500  6 10  4  12.1 1009 118  2.8 5  7.1  78    0    0 302 -379  0
3885500 2480500  6 10  5  12.1 1008 138  2.6 4  7.1  80    3   11 301 -376  0
3885500 2480500  6 10  6  13.5 1009 110  2.9 3  7.1  77   43   52 296 -374  0
3885500 2480500  6 10  7  15.8 1009  91  2.3 3  7.4  71  160   91 296 -378  0
3885500 2480500  6 10  8  18.6 1009  96  3.1 3  7.5  61  304  115 302 -390  0
3885500 2480500  6 10  9  20.7 1009  72  1.9 3  7.6  53  434  139 310 -407  0
3885500 2480500  6 10 10  22.6 1009  97  2.8 5  7.6  47  497  192 324 -425  0
3885500 2480500  6 10 11  24.7 1009  89  3.2 5  7.7  42  602  196 338 -442  0
3885500 2480500  6 10 12  25.7 1009 105  4.3 5  7.3  36  717  168 344 -457  0
3885500 2480500  6 10 13  26.0 1008  84  4.1 4  7.0  33  700  190 344 -466  0
3885500 2480500  6 10 14  26.0 1008 104  3.2 4  6.6  31  558  257 343 -470  0
3885500 2480500  6 10 15  26.8 1008  96  5.8 5  6.3  29  490  249 347 -474  0
3885500 2480500  6 10 16  27.1 1008 111  3.3 5  6.6  30  478  185 354 -473  0
3885500 2480500  6 10 17  26.9 1007  85  4.0 5  7.1  32  411  132 356 -466  0
3885500 2480500  6 10 18  26.6 1007  90  4.3 3  7.1  32  286  106 349 -459  0
3885500 2480500  6 10 19  25.8 1007 102  4.4 1  6.9  32  145   82 335 -448  0
3885500 2480500  6 10 20  24.5 1007  92  3.6 1  7.1  35   34   40 325 -435  0
3885500 2480500  6 10 21  22.8 1007 118  3.1 0  7.4  40    0    0 318 -421  0
3885500 2480500  6 10 22  20.1 1008  93  2.6 0  7.6  48    0    0 308 -411  0
3885500 2480500  6 10 23  18.3 1008  95  1.9 0  8.0  57    0    0 302 -405  0
3885500 2480500  6 10 24  16.7 1009  84  1.4 0  8.3  66    0    0 296 -398  0
3885500 2480500  6 11  1  16.2 1009  74  2.1 0  8.3  71    0    0 293 -393  0
3885500 2480500  6 11  2  15.3 1009  80  2.8 0  8.4  75    0    0 292 -388  0
3885500 2480500  6 11  3  14.8 1009  71  2.7 0  8.4  78    0    0 289 -385  0
3885500 2480500  6 11  4  15.6 1009  65  3.5 0  8.4  78    0    0 289 -382  0
3885500 2480500  6 11  5  15.1 1010  67  2.9 1  8.4  76    2   11 292 -379  0
3885500 2480500  6 11  6  16.4 1010  47  2.7 0  8.4  75   51   51 293 -377  0
3885500 2480500  6 11  7  19.2 1011  64  3.7 0  8.4  66  172   85 294 -381  0
3885500 2480500  6 11  8  21.2 1011  66  4.8 0  8.1  54  322  103 300 -393  0
3885500 2480500  6 11  9  22.7 1011  50  4.6 0  7.9  48  468  118 307 -410  0
3885500 2480500  6 11 10  23.5 1011  85  6.0 1  7.5  43  600  127 314 -430  0
3885500 2480500  6 11 11  24.0 1011  93  6.2 0  6.5  35  718  122 315 -451  0
3885500 2480500  6 11 12  24.5 1011  89  6.4 0  5.7  30  795  115 316 -467  0
3885500 2480500  6 11 13  25.7 1011  79  5.8 0  5.6  28  821  111 319 -479  0
3885500 2480500  6 11 14  26.5 1011  99  5.5 0  5.6  27  790  112 324 -485  0
3885500 2480500  6 11 15  27.0 1010 122  6.4 0  5.7  26  713  114 326 -490  0
3885500 2480500  6 11 16  26.9 1010  83  5.9 0  5.6  25  597  114 327 -490  0
3885500 2480500  6 11 17  27.0 1010  97  5.4 0  5.6  25  453  111 328 -483  0
3885500 2480500  6 11 18  26.8 1009  95  5.7 0  5.8  26  294  102 330 -472  0
3885500 2480500  6 11 19  25.7 1009  79  5.5 0  6.1  29  151   80 329 -462  0
3885500 2480500  6 11 20  24.2 1010  84  4.1 1  6.2  32   38   39 329 -450  0
3885500 2480500  6 11 21  21.9 1010  91  3.8 0  6.4  36    0    0 324 -438  0
3885500 2480500  6 11 22  19.8 1011  88  4.1 1  6.7  43    0    0 317 -428  0
3885500 2480500  6 11 23  18.7 1011  87  3.1 1  6.8  49    0    0 313 -420  0
3885500 2480500  6 11 24  16.2 1011  66  1.9 1  7.1  57    0    0 308 -413  0
3885500 2480500  6 12  1  14.4 1012  58  1.9 0  7.4  68    0    0 300 -407  0
3885500 2480500  6 12  2  13.3 1012  66  2.9 1  7.3  74    0    0 295 -403  0
3885500 2480500  6 12  3  12.4 1011  74  3.1 2  7.2  77    0    0 294 -400  0
3885500 2480500  6 12  4  13.9 1011  70  3.4 2  7.2  76    0    0 297 -397  0
3885500 2480500  6 12  5  13.7 1011  64  3.9 1  7.2  73    3   11 297 -394  0
3885500 2480500  6 12  6  15.3 1011  73  4.3 0  7.3  70   60   50 296 -392  0
3885500 2480500  6 12  7  17.7 1012  74  3.9 0  7.6  65  183   81 300 -396  0
3885500 2480500  6 12  8  20.6 1011  85  3.8 0  7.9  57  328  100 308 -408  0
3885500 2480500  6 12  9  22.7 1011  82  3.4 0  7.7  47  469  117 315 -426  0
3885500 2480500  6 12 10  24.2 1011  81  3.0 0  7.4  41  602  125 322 -446  0
3885500 2480500  6 12 11  26.0 1011  69  2.8 0  7.4  37  711  126 330 -466  0
3885500 2480500  6 12 12  27.3 1010  72  2.3 0  7.5  34  793  115 338 -483  0
3885500 2480500  6 12 13  27.9 1010  93  3.5 0  7.4  32  812  116 344 -495  0
3885500 2480500  6 12 14  29.0 1010  94  3.9 0  7.4  30  778  119 347 -502  0
3885500 2480500  6 12 15  29.6 1009  97  3.7 0  6.9  27  704  118 350 -505  0
3885500 2480500  6 12 16  30.4 1009 100  4.1 0  7.1  27  591  116 353 -505  0
3885500 2480500  6 12 17  30.2 1009  75  4.3 0  7.0  26  449  112 354 -500  0
3885500 2480500  6 12 18  30.0 1008  96  4.0 0  6.4  24  291  103 351 -492  0
3885500 2480500  6 12 19  29.1 1008  87  3.6 0  6.9  26  149   81 349 -482  0
3885500 2480500  6 12 20  27.8 1008 101  2.9 0  7.1  29   38   39 347 -469  0
3885500 2480500  6 12 21  24.7 1008 101  3.0 0  7.5  35    0    0 341 -453  0
3885500 2480500  6 12 22  21.9 1008 140  2.6 0  7.9  44    0    0 333 -440  0
3885500 2480500  6 12 23  20.8 1009  94  2.7 0  8.0  50    0    0 327 -431  0
3885500 2480500  6 12 24  20.1 1009 143  2.9 0  7.9  52    0    0 324 -425  0
3885500 2480500  6 13  1  19.6 1009 189  3.4 0  7.8  54    0    0 321 -420  0
3885500 2480500  6 13  2  16.8 1008 180  1.6 0  7.9  60    0    0 314 -414  0
3885500 2480500  6 13  3  15.8 1008 163  1.4 1  8.1  70    0    0 310 -411  0
3885500 2480500  6 13  4  15.2 1009  53  1.6 2  8.2  74    0    0 310 -407  0
3885500 2480500  6 13  5  14.6 1009  67  0.4 0  8.2  77    2   11 304 -404  0
3885500 2480500  6 13  6  15.9 1009 322  1.3 0  8.8  80   50   53 298 -403  0
3885500 2480500  6 13  7  19.3 1009  38  0.3 0  9.4  74  164   92 302 -408  0
3885500 2480500  6 13  8  21.7 1009  51  2.8 0  9.7  64  308  115 310 -421  0
3885500 2480500  6 13  9  23.7 1009  22  2.6 0 10.1  58  448  135 318 -440  0
3885500 2480500  6 13 10  26.1 1009 277  2.6 0  9.9  50  580  145 327 -460  0
3885500 2480500  6 13 11  27.4 1008 231  1.8 0  9.5  43  688  148 337 -481  0
3885500 2480500  6 13 12  28.5 1008 273  1.9 0  9.5  40  766  141 345 -500  0
3885500 2480500  6 13 13  30.1 1008 287  2.1 1  9.0  35  788  140 357 -515  0
3885500 2480500  6 13 14  31.4 1007 256  2.7 1  8.9  32  756  142 370 -523  0
3885500 2480500  6 13 15  32.1 1006 285  2.0 1  8.6  29  682  140 377 -526  0
3885500 2480500  6 13 16  31.4 1006  32  2.2 1  7.9  27  569  137 376 -526  0
3885500 2480500  6 13 17  31.6 1005  69  2.2 1  7.7  26  431  128 374 -522  0
3885500 2480500  6 13 18  32.2 1004 125  1.8 1  8.2  28  272  116 375 -513  0
3885500 2480500  6 13 19  31.2 1004 120  0.5 0  8.4  28  132   89 372 -500  0
3885500 2480500  6 13 20  29.6 1004 132  2.2 0  8.2  30   29   41 364 -486  0
3885500 2480500  6 13 21  26.8 1004 139  1.2 1  9.1  38    0    0 359 -472  0
3885500 2480500  6 13 22  24.9 1004 160  2.3 0  9.8  47    0    0 353 -461  0
3885500 2480500  6 13 23  21.6 1005 157  0.9 0 10.3  57    0    0 341 -453  0
3885500 2480500  6 13 24  20.5 1005 192  0.3 1 10.4  66    0    0 336 -448  0
3885500 2480500  6 14  1  18.8 1005 180  0.6 0 10.4  72    0    0 329 -443  0
3885500 2480500  6 14  2  18.4 1005 183  1.3 1 10.2  75    0    0 324 -439  0
3885500 2480500  6 14  3  17.1 1004 190  0.9 0 10.0  78    0    0 319 -435  0
3885500 2480500  6 14  4  16.6 1004 214  0.8 0  9.9  82    0    0 310 -431  0
3885500 2480500  6 14  5  16.3 1004 210  1.3 0  9.9  84    0    8 305 -428  0
3885500 2480500  6 14  6  17.3 1004 318  1.0 0 10.2  85   26   58 305 -426  0
3885500 2480500  6 14  7  20.9 1004  81  1.5 1 10.6  75  105  121 315 -428  0
3885500 2480500  6 14  8  23.3 1004  47  1.7 1 10.8  64  212  174 328 -434  0
3885500 2480500  6 14  9  25.2 1004 124  2.1 1 11.3  59  368  191 337 -443  0
3885500 2480500  6 14 10  27.6 1003 105  2.0 1 11.4  52  491  210 346 -454  0
3885500 2480500  6 14 11  29.2 1003 183  1.5 1 11.1  45  581  226 356 -465  0
3885500 2480500  6 14 12  30.9 1002 256  2.4 2 10.3  38  638  235 367 -476  0
3885500 2480500  6 14 13  32.4 1003 255  2.3 1  9.6  32  674  226 373 -483  0
3885500 2480500  6 14 14  32.5 1002 105  1.7 1  8.5  28  660  215 370 -486  0
3885500 2480500  6 14 15  32.2 1002  85  1.5 2  7.7  25  614  192 372 -488  0
3885500 2480500  6 14 16  33.2 1001  82  2.5 1  8.2  26  513  178 374 -486  0
3885500 2480500  6 14 17  33.2 1001  52  2.7 1  8.6  27  373  167 370 -480  0
3885500 2480500  6 14 18  32.9 1001  53  2.0 2  9.3  29  233  143 375 -472  0
3885500 2480500  6 14 19  31.2 1000  47  2.4 2  9.8  32  109  103 376 -461  0
3885500 2480500  6 14 20  28.7 1000  53  2.3 2  9.6  36   27   43 365 -448  0
3885500 2480500  6 14 21  26.7 1000  59  1.2 4 10.0  42    0    0 364 -435  0
3885500 2480500  6 14 22  24.6 1000  53  0.9 5 10.7  51    0    0 368 -424  0
3885500 2480500  6 14 23  22.9 1001  50  1.9 6 11.2  60    0    0 370 -417  0
3885500 2480500  6 14 24  22.0 1001  43  1.6 7 11.6  67    0    0 372 -410  0
3885500 2480500  6 15  1  21.6 1001  28  1.1 6 11.7  70    0    0 370 -404  0
3885500 2480500  6 15  2  21.4 1001 129  1.2 6 11.5  71    0    0 364 -399  0
3885500 2480500  6 15  3  19.4 1001 139  0.7 8 11.2  73    0    0 368 -395  0
3885500 2480500  6 15  4  18.6 1001 131  1.0 8 11.0  79    0    0 372 -391  0
3885500 2480500  6 15  5  17.8 1001 139  0.6 6 11.0  83    0    5 360 -387  0
3885500 2480500  6 15  6  19.0 1001 133  1.9 4 11.2  84   14   59 342 -385  0
3885500 2480500  6 15  7  21.6 1001 207  1.9 2 11.7  77   82  136 329 -389  0
3885500 2480500  6 15  8  24.2 1002 263  2.8 2 12.0  68  171  201 327 -399  0
3885500 2480500  6 15  9  26.0 1002 328  3.8 4 12.1  60  256  261 345 -413  0
3885500 2480500  6 15 10  27.7 1002   8  3.2 4 12.1  54  334  311 360 -428  0
3885500 2480500  6 15 11  28.6 1003 358  2.9 5 12.3  51  396  348 371 -443  0
3885500 2480500  6 15 12  28.5 1002  46  2.7 6 11.8  48  371  395 381 -457  0
3885500 2480500  6 15 13  29.4 1002  45  2.9 4 11.8  46  261  437 379 -468  0
3885500 2480500  6 15 14  30.0 1002  91  3.8 5 12.0  45  286  413 378 -478  0
3885500 2480500  6 15 15  31.1 1002  32  2.6 5 11.5  41  301  364 385 -484  0
3885500 2480500  6 15 16  31.2 1002 297  2.7 5 11.4  40  307  305 386 -482  0
3885500 2480500  6 15 17  30.3 1002 347  2.8 7 11.4  41   55  239 393 -476  0
3885500 2480500  6 15 18  27.0 1001  27  5.0 7 11.4  46   12  145 393 -467  0
3885500 2480500  6 15 19  26.4 1001 104  4.4 3 11.5  51   90  116 367 -456  0
3885500 2480500  6 15 20  24.4 1001 108  2.8 3 11.8  57   29   45 346 -442  0
3885500 2480500  6 15 21  23.2 1001 109  2.5 3 12.0  64    0    0 340 -427  0
3885500 2480500  6 15 22  22.0 1002 146  2.7 5 12.3  70    0    0 343 -415  0
3885500 2480500  6 15 23  21.4 1002  45  2.4 4 12.5  76    0    0 344 -406  0
3885500 2480500  6 15 24  21.2 1002 316  1.5 4 12.7  79    0    0 338 -399  0
3885500 2480500  6 16  1  20.4 1002 305  1.1 4 12.8  82    0    0 337 -394  0
3885500 2480500  6 16  2  19.9 1002 294  0.5 3 12.6  84    0    0 331 -389  0
3885500 2480500  6 16  3  19.6 1003 317  1.8 2 12.2  83    0    0 322 -385  0
3885500 2480500  6 16  4  18.7 1003 291  2.1 1 11.9  84    0    0 313 -382  0
3885500 2480500  6 16  5  18.9 1003 317  2.5 2 11.6  84    0    8 310 -379  0
3885500 2480500  6 16  6  18.7 1003 321  2.5 2 11.2  82   10   55 312 -379  0
3885500 2480500  6 16  7  20.1 1003 330  2.5 2 11.0  77   53  131 312 -384  0
3885500 2480500  6 16  8  21.5 1003 267  2.3 2 10.9  70  140  201 314 -396  0
3885500 2480500  6 16  9  21.7 1003 239  2.0 2 11.0  67  283  240 317 -413  0
3885500 2480500  6 16 10  23.6 1003 201  1.4 3 11.4  65  447  244 326 -430  0
3885500 2480500  6 16 11  25.6 1003 301  2.2 3 12.0  61  515  274 340 -448  0
3885500 2480500  6 16 12  26.0 1002 310  2.4 4 12.1  57  508  318 351 -464  0
3885500 2480500  6 16 13  27.3 1002 290  2.9 4 12.1  54  414  372 361 -478  0
3885500 2480500  6 16 14  24.9 1002 283  5.0 5 12.2  57  313  392 364 -489  0
3885500 2480500  6 16 15  26.3 1002 309  4.0 6 12.4  60  146  373 370 -494  0
3885500 2480500  6 16 16  26.5 1001 320  3.4 7 12.4  56   96  312 380 -494  0
3885500 2480500  6 16 17  26.7 1001 336  2.9 8 11.8  53   69  242 385 -490  0
3885500 2480500  6 16 18  25.1 1001 327  4.7 7 11.3  53   35  168 382 -482  0
3885500 2480500  6 16 19  23.8 1001 305  3.6 6 11.0  56    5   88 371 -473  0
3885500 2480500  6 16 20  23.6 1001 341  2.3 6 10.9  59    0   21 366 -462  0
3885500 2480500  6 16 21  23.0 1002 342  3.3 8 10.9  60    0    0 372 -451  0
3885500 2480500  6 16 22  21.0 1002 344  2.6 7 10.0  60    0    0 369 -441  0
3885500 2480500  6 16 23  20.1 1003 342  3.7 7  8.8  57    0    0 358 -435  0
3885500 2480500  6 16 24  18.4 1004 353  3.4 4  8.3  59    0    0 343 -430  0
3885500 2480500  6 17  1  17.7 1004   6  2.9 7  8.0  61    0    0 339 -425  0
3885500 2480500  6 17  2  15.9 1004   8  2.2 5  7.8  64    0    0 337 -420  0
3885500 2480500  6 17  3  14.5 1005   1  3.3 1  7.7  70    0    0 314 -417  0
3885500 2480500  6 17  4  13.5 1004 344  1.7 3  7.6  76    0    0 306 -414  0
3885500 2480500  6 17  5  12.6 1005 328  2.0 2  7.5  79    0   11 305 -411  0
3885500 2480500  6 17  6  14.0 1005 317  1.8 0  7.7  80   38   58 296 -410  0
3885500 2480500  6 17  7  16.7 1006 320  1.6 1  7.9  72  145  104 298 -415  0
3885500 2480500  6 17  8  18.2 1006 263  1.4 1  7.9  63  284  132 307 -425  0
3885500 2480500  6 17  9  19.6 1006 316  2.1 1  7.6  56  427  151 313 -441  0
3885500 2480500  6 17 10  21.1 1006 299  2.6 2  7.3  49  559  162 322 -461  0
3885500 2480500  6 17 11  22.7 1005 294  2.1 2  7.5  45  660  170 333 -480  0
3885500 2480500  6 17 12  24.0 1005 296  2.4 2  7.5  41  759  151 342 -498  0
3885500 2480500  6 17 13  24.9 1005 327  3.3 1  7.3  38  791  144 347 -513  0
3885500 2480500  6 17 14  25.2 1004 337  2.8 1  7.5  37  760  145 350 -526  0
3885500 2480500  6 17 15  25.4 1004 341  3.9 1  7.8  38  683  146 354 -530  0
3885500 2480500  6 17 16  26.3 1004 347  2.8 1  7.9  38  568  144 355 -528  0
3885500 2480500  6 17 17  26.9 1003 313  2.6 1  7.9  36  429  135 356 -523  0
3885500 2480500  6 17 18  26.1 1003 274  3.2 1  7.7  35  276  119 353 -512  0
3885500 2480500  6 17 19  25.7 1002  21  3.2 1  7.6  36  138   91 350 -499  0
3885500 2480500  6 17 20  24.5 1002 358  1.8 0  7.6  38   34   43 345 -487  0
3885500 2480500  6 17 21  23.0 1003 204  2.6 0  7.5  40    0    0 338 -474  0
3885500 2480500  6 17 22  20.9 1003 161  1.7 0  7.6  46    0    0 330 -461  0
3885500 2480500  6 17 23  19.3 1004 140  2.3 0  7.6  52    0    0 323 -451  0
3885500 2480500  6 17 24  19.6 1004 153  2.6 0  7.8  55    0    0 321 -444  0
3885500 2480500  6 18  1  18.5 1005 133  2.3 0  8.1  58    0    0 319 -439  0
3885500 2480500  6 18  2  18.4 1005 143  2.3 0  8.2  61    0    0 316 -434  0
3885500 2480500  6 18  3  17.1 1005 169  2.2 0  8.2  64    0    0 313 -431  0
3885500 2480500  6 18  4  16.3 1004 157  2.1 0  8.4  70    0    0 310 -427  0
3885500 2480500  6 18  5  16.0 1004 154  2.1 1  8.6  74    0    9 310 -422  0
3885500 2480500  6 18  6  16.6 1004 153  1.4 0  8.8  75   32   58 310 -420  0
3885500 2480500  6 18  7  19.6 1004 158  0.8 0  9.1  70  134  106 312 -425  0
3885500 2480500  6 18  8  21.9 1004 132  1.1 0  9.4  61  272  135 320 -437  0
3885500 2480500  6 18  9  23.3 1004 150  1.8 0  9.8  57  411  157 329 -454  0
3885500 2480500  6 18 10  25.9 1003 155  1.8 1 10.5  54  543  168 342 -474  0
3885500 2480500  6 18 11  27.6 1003 173  1.7 1 10.5  47  656  168 356 -493  0
3885500 2480500  6 18 12  29.5 1002 180  2.4 1 10.0  40  742  157 365 -510  0
3885500 2480500  6 18 13  30.8 1002 180  2.9 1  9.7  36  768  153 372 -523  0
3885500 2480500  6 18 14  31.2 1002 224  3.0 1  9.6  34  735  155 377 -533  0
3885500 2480500  6 18 15  32.7 1001 243  5.7 1 10.1  34  637  167 383 -534  0
3885500 2480500  6 18 16  32.8 1001 293  4.2 1 10.5  33  558  145 384 -531  0
3885500 2480500  6 18 17  32.7 1000 237  3.7 1 10.3  33  417  138 381 -527  0
3885500 2480500  6 18 18  31.6 1000 337  3.4 1 10.3  34  257  127 375 -519  0
3885500 2480500  6 18 19  30.4 1000  56  1.7 1 10.5  37  122   96 370 -511  0
3885500 2480500  6 18 20  29.6  999 254  1.0 1 11.4  42   19   44 369 -498  0
3885500 2480500  6 18 21  26.4  999 195  1.7 1 12.3  51    0    0 364 -485  0
3885500 2480500  6 18 22  26.5  999 309  5.6 2 11.3  51    0    0 359 -473  0
3885500 2480500  6 18 23  25.4 1000 163  4.8 2  9.9  47    0    0 356 -461  0
3885500 2480500  6 18 24  24.8 1000 147  3.1 3  9.8  48    0    0 355 -453  0
3885500 2480500  6 19  1  24.6 1000 326  4.8 6  9.8  49    0    0 369 -450  0
3885500 2480500  6 19  2  23.4 1001 293  4.2 5  9.9  52    0    0 375 -449  0
3885500 2480500  6 19  3  21.7 1001 275  3.2 6 10.3  59    0    0 371 -448  0
3885500 2480500  6 19  4  21.5 1001 130  3.0 4 10.4  64    0    0 365 -446  0
3885500 2480500  6 19  5  21.0 1000  66  2.4 1 10.4  65    0   12 347 -441  0
3885500 2480500  6 19  6  20.7 1000 257  2.5 0 10.8  69   38   59 332 -439  0
3885500 2480500  6 19  7  22.3 1000 220  3.1 1 11.2  68  138  109 334 -449  0
3885500 2480500  6 19  8  24.4 1000 241  2.5 1 11.1  61  120  201 342 -462  0
3885500 2480500  6 19  9  24.3 1000 249  5.5 6 11.3  58    2  188 364 -473  0
3885500 2480500  6 19 10  21.4 1001 239  4.5 5 13.0  73   79  323 375 -487  0
3885500 2480500  6 19 11  26.2 1001 222  4.9 3 14.2  75  384  330 372 -500  0
3885500 2480500  6 19 12  27.2 1001 237  3.6 4 13.0  58  437  343 380 -513  0
3885500 2480500  6 19 13  28.9 1001 205  3.4 3 11.8  49  711  205 386 -516  0
3885500 2480500  6 19 14  30.5 1001 214  4.2 3 11.6  44  628  236 391 -512  0
3885500 2480500  6 19 15  29.4 1000 227  5.0 4 11.2  42  215  369 395 -502  0
3885500 2480500  6 19 16  26.6  999 203  3.2 6 11.2  46   44  284 395 -493  0
