     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3885500 2480500  4 17 21   6.5  993 200  1.8 6  4.7  74    0    0 287 -351  1
3885500 2480500  4 17 22   4.9  994 206  2.5 5  4.6  80    0    0 276 -347  1
3885500 2480500  4 17 23   4.5  994 203  3.9 5  4.7  86    0    0 271 -344  1
3885500 2480500  4 17 24   5.5  995 275  2.5 1  4.9  88    0    0 258 -341  1
3885500 2480500  4 18  1   5.4  995 228  1.8 2  5.0  87    0    0 246 -337  1
3885500 2480500  4 18  2   3.9  995 205  1.1 1  4.8  88    0    0 243 -335  1
3885500 2480500  4 18  3   3.3  995 248  1.1 0  4.6  92    0    0 231 -333  1
3885500 2480500  4 18  4   3.5  995 313  1.9 2  4.6  93    0    0 236 -332  1
3885500 2480500  4 18  5   3.3  996 305  3.2 6  4.6  92    0    0 260 -331  1
3885500 2480500  4 18  6   3.6  996 221  2.5 7  4.6  92    0    2 281 -331  1
3885500 2480500  4 18  7   4.0  996 191  2.5 6  4.7  93   19   48 281 -332  1
3885500 2480500  4 18  8   5.0  996 195  1.9 5  5.0  94   79  100 273 -337  1
3885500 2480500  4 18  9   6.3  997 230  2.7 7  5.3  92   36  174 283 -346  1
3885500 2480500  4 18 10   7.9  997 310  1.9 6  5.3  84  166  201 294 -351  1
3885500 2480500  4 18 11   8.9  997 261  1.9 6  5.0  72  104  261 293 -352  1
3885500 2480500  4 18 12   8.6  997 236  4.2 8  4.9  69   10  252 306 -351  1
3885500 2480500  4 18 13   6.2  998 225  2.1 8  5.0  76    0  196 312 -352  1
3885500 2480500  4 18 14   7.1  998 233  2.9 6  4.9  80   63  262 298 -351  1
3885500 2480500  4 18 15   7.6  999 227  1.7 7  5.2  80    9  213 294 -355  1
3885500 2480500  4 18 16   6.7  999 253  3.0 7  5.6  88    1  158 295 -362  1
3885500 2480500  4 18 17   7.8 1000 209  4.1 5  5.8  90   21  145 284 -360  1
3885500 2480500  4 18 18   7.6 1000 226  4.0 6  5.7  86   39   91 279 -355  1
3885500 2480500  4 18 19   5.4 1001 205  3.3 5  5.3  86    0   29 276 -351  1
3885500 2480500  4 18 20   6.0 1001 215  4.1 5  5.1  88    0    0 269 -347  1
3885500 2480500  4 18 21   5.7 1002 210  4.9 6  5.2  89    0    0 276 -344  1
3885500 2480500  4 18 22   5.7 1003 226  5.5 7  5.1  88    0    0 287 -341  1
3885500 2480500  4 18 23   5.2 1003 185  4.1 7  5.0  89    0    0 293 -338  1
3885500 2480500  4 18 24   5.2 1003 187  5.5 6  4.9  89    0    0 289 -336  1
3885500 2480500  4 19  1   5.3 1003 190  4.7 8  5.0  89    0    0 296 -335  1
3885500 2480500  4 19  2   4.8 1003 200  4.8 8  4.9  90    0    0 307 -334  1
3885500 2480500  4 19  3   4.7 1003 200  4.1 8  4.8  90    0    0 308 -334  1
3885500 2480500  4 19  4   5.1 1003 201  3.3 8  4.8  89    0    0 310 -334  1
3885500 2480500  4 19  5   5.4 1003 200  3.2 8  4.9  88    0    0 312 -334  1
3885500 2480500  4 19  6   5.3 1003 195  2.5 8  4.9  87    0    0 315 -334  1
3885500 2480500  4 19  7   5.1 1003 187  3.1 8  4.9  89    0   11 316 -334  1
3885500 2480500  4 19  8   5.0 1003 189  2.6 8  5.1  93    0   42 317 -336  1
3885500 2480500  4 19  9   5.1 1003 190  3.8 7  5.2  95    0  118 311 -338  1
3885500 2480500  4 19 10   5.7 1003 211  3.2 7  5.2  92   24  237 305 -341  1
3885500 2480500  4 19 11   5.8 1003 219  3.4 5  5.1  88  121  288 292 -352  1
3885500 2480500  4 19 12   7.0 1003 194  3.4 4  5.1  85  253  280 276 -363  1
3885500 2480500  4 19 13   8.3 1003 312  2.8 3  5.2  79  324  261 271 -367  1
3885500 2480500  4 19 14   7.3 1003 309  4.7 8  5.2  78   21  271 291 -365  1
3885500 2480500  4 19 15   5.5 1003 211  2.0 8  5.2  86    0  120 308 -363  1
3885500 2480500  4 19 16   5.9 1003 257  2.1 8  5.3  93    0  115 303 -367  1
3885500 2480500  4 19 17   6.7 1003 146  2.0 7  5.3  88   24  158 298 -369  1
3885500 2480500  4 19 18   6.7 1003 261  1.5 8  5.4  87    0   52 299 -364  1
3885500 2480500  4 19 19   6.7 1003 287  3.2 3  5.3  86   10   40 280 -358  1
3885500 2480500  4 19 20   5.3 1004 233  2.5 3  5.1  88    0    1 246 -351  1
3885500 2480500  4 19 21   4.7 1004 217  2.6 2  4.9  90    0    0 239 -344  1
3885500 2480500  4 19 22   4.1 1005 197  2.2 1  4.8  91    0    0 239 -338  1
3885500 2480500  4 19 23   4.5 1005 191  2.3 2  4.9  92    0    0 236 -334  1
3885500 2480500  4 19 24   5.1 1005 187  2.2 3  5.1  92    0    0 242 -333  1
3885500 2480500  4 20  1   6.0 1010 189  2.3 4  5.3  90    0    0 301 -355  1
3885500 2480500  4 20  2   6.6 1010 189  2.3 5  5.4  88    0    0 305 -351  1
3885500 2480500  4 20  3   7.2 1010 197  2.4 6  5.4  85    0    0 296 -348  1
3885500 2480500  4 20  4   7.1 1010 206  2.3 6  5.3  83    0    0 282 -345  1
3885500 2480500  4 20  5   7.1 1011 216  2.3 6  5.3  84    0    0 302 -343  1
3885500 2480500  4 20  6   6.9 1011 227  2.8 7  5.1  82    0    2 318 -341  1
3885500 2480500  4 20  7   7.2 1012 235  0.7 6  5.3  85   24   63 309 -341  1
3885500 2480500  4 20  8   8.0 1012 250  1.2 5  5.7  87   26  136 299 -347  1
3885500 2480500  4 20  9   9.0 1013 316  1.1 7  6.1  88   34  209 307 -355  1
3885500 2480500  4 20 10   9.6 1013  36  0.6 6  6.1  84   35  268 317 -358  1
3885500 2480500  4 20 11  10.0 1013 161  1.9 7  5.8  77    5  246 319 -359  1
3885500 2480500  4 20 12  11.2 1014 205  1.7 7  5.6  71    0  190 326 -370  1
3885500 2480500  4 20 13  12.2 1014 136  1.9 7  5.8  67   22  306 327 -386  1
3885500 2480500  4 20 14  11.7 1014 151  1.5 8  5.7  65    0  120 328 -395  1
3885500 2480500  4 20 15  13.0 1014 139  2.5 7  5.5  61   33  284 326 -400  1
3885500 2480500  4 20 16  13.3 1014 169  3.4 5  5.5  58  144  265 315 -391  1
3885500 2480500  4 20 17  13.3 1014 144  3.4 5  5.7  60   95  200 308 -384  1
3885500 2480500  4 20 18  12.7 1015 169  3.8 4  5.8  62  103  117 304 -380  1
3885500 2480500  4 20 19  11.5 1015 274  2.2 7  5.8  66   43   48 308 -371  1
3885500 2480500  4 20 20  10.6 1016  37  2.4 6  5.8  71    0    4 314 -364  1
3885500 2480500  4 20 21   9.1 1016  36  2.3 5  5.9  78    0    0 305 -357  1
3885500 2480500  4 20 22   7.2 1017  10  2.0 3  5.8  86    0    0 287 -352  1
3885500 2480500  4 20 23   6.0 1018  19  1.5 3  5.6  93    0    0 274 -349  1
3885500 2480500  4 20 24   5.7 1018  46  1.5 5  5.5  95    0    0 281 -348  1
3885500 2480500  4 21  1   4.8 1018  48  1.0 4  5.2  95    0    0 283 -347  1
3885500 2480500  4 21  2   4.8 1018  33  1.5 3  5.0  94    0    0 271 -345  1
3885500 2480500  4 21  3   5.6 1019  11  2.5 3  5.2  95    0    0 268 -344  1
3885500 2480500  4 21  4   5.8 1019  52  2.1 0  5.4  95    0    0 257 -343  1
3885500 2480500  4 21  5   5.1 1019  69  2.4 2  5.3  96    0    0 252 -343  1
3885500 2480500  4 21  6   4.9 1019  28  3.0 2  5.1  95    0    9 260 -346  1
3885500 2480500  4 21  7   5.9 1019  36  3.1 3  5.2  94   59   58 264 -348  1
3885500 2480500  4 21  8   8.6 1020  54  2.3 2  6.0  94  198   91 270 -352  1
3885500 2480500  4 21  9  11.2 1020  57  4.4 2  6.6  88  364   99 273 -360  1
3885500 2480500  4 21 10  13.0 1020  53  3.5 2  6.6  76  250  244 279 -369  1
3885500 2480500  4 21 11  13.5 1020  61  3.6 5  6.6  70   43  304 299 -383  1
3885500 2480500  4 21 12  14.7 1020  44  3.9 7  6.8  68   52  329 328 -398  1
3885500 2480500  4 21 13  15.9 1019  66  4.2 6  6.9  64  168  358 336 -408  1
3885500 2480500  4 21 14  16.6 1020  57  4.8 5  6.6  58  267  329 328 -412  1
3885500 2480500  4 21 15  17.7 1020  38  4.8 5  6.3  52  295  278 325 -406  1
3885500 2480500  4 21 16  17.5 1019  68  4.4 5  6.2  50  248  232 327 -396  1
3885500 2480500  4 21 17  18.4 1019  62  4.3 3  6.2  48  192  170 319 -394  1
3885500 2480500  4 21 18  17.8 1018  20  3.1 5  6.0  47   75  118 320 -390  1
3885500 2480500  4 21 19  17.3 1018  51  3.8 4  5.9  47   39   46 322 -382  1
3885500 2480500  4 21 20  15.6 1018  74  3.6 4  5.9  51    0    5 314 -375  1
3885500 2480500  4 21 21  13.3 1018  77  3.2 2  6.0  59    0    0 299 -369  1
3885500 2480500  4 21 22  12.6 1018  65  2.7 4  6.2  67    0    0 294 -365  1
3885500 2480500  4 21 23  12.1 1018  83  1.9 4  6.3  71    0    0 300 -362  1
3885500 2480500  4 21 24  11.3 1018  71  2.4 0  6.3  74    0    0 281 -358  1
3885500 2480500  4 22  1  10.0 1018  91  2.6 0  6.2  78    0    0 261 -354  1
3885500 2480500  4 22  2   9.0 1019  68  2.6 0  6.1  84    0    0 259 -352  1
3885500 2480500  4 22  3   8.4 1019 350  2.9 0  6.0  87    0    0 258 -351  1
3885500 2480500  4 22  4   7.6 1018  66  2.9 0  6.0  90    0    0 257 -351  1
3885500 2480500  4 22  5   7.7 1018  75  3.0 1  6.0  93    0    0 260 -351  1
3885500 2480500  4 22  6   7.3 1018  58  3.8 0  5.8  91    0    8 258 -350  1
3885500 2480500  4 22  7   8.6 1018  49  2.6 2  5.8  87   37   73 261 -351  1
3885500 2480500  4 22  8  10.9 1019  14  0.8 2  5.9  79  132  147 272 -358  1
3885500 2480500  4 22  9  12.9 1019  39  3.0 2  6.0  70  228  212 277 -369  1
3885500 2480500  4 22 10  14.5 1018  59  2.7 4  6.1  63  324  259 291 -383  1
3885500 2480500  4 22 11  16.9 1019  36  1.6 5  6.2  56  376  307 307 -401  1
3885500 2480500  4 22 12  17.3 1019  39  2.9 6  5.9  48  357  357 314 -417  1
3885500 2480500  4 22 13  18.6 1018  42  2.5 6  5.6  44  370  365 319 -430  1
3885500 2480500  4 22 14  19.7 1018  57  1.9 6  5.6  41  411  329 323 -439  1
3885500 2480500  4 22 15  19.8 1017  65  2.1 5  5.3  37  361  303 322 -444  1
3885500 2480500  4 22 16  19.6 1016  39  2.8 4  5.1  36  256  272 316 -442  1
3885500 2480500  4 22 17  19.6 1016   2  2.4 6  5.3  37  147  215 319 -436  1
3885500 2480500  4 22 18  19.6 1016 335  1.8 5  5.4  38   95  136 321 -428  1
3885500 2480500  4 22 19  18.3 1016 342  2.4 7  5.2  38   18   55 319 -415  1
3885500 2480500  4 22 20  15.8 1016   9  1.8 7  5.5  45    0    4 320 -400  1
3885500 2480500  4 22 21  13.2 1016 160  0.6 6  5.9  58    0    0 312 -388  1
3885500 2480500  4 22 22  11.3 1016 147  0.8 3  6.3  71    0    0 296 -379  1
3885500 2480500  4 22 23  10.3 1016  79  1.2 3  6.5  81    0    0 283 -372  1
3885500 2480500  4 22 24  11.1 1016 146  1.7 4  6.5  81    0    0 286 -367  1
3885500 2480500  4 23  1  10.0 1016 114  0.4 0  6.1  77    0    0 273 -364  1
3885500 2480500  4 23  2   9.0 1016 351  1.6 2  5.7  77    0    0 259 -363  1
3885500 2480500  4 23  3   9.5 1016 324  2.3 3  5.6  77    0    0 269 -360  1
3885500 2480500  4 23  4   8.5 1015 177  1.9 6  5.6  79    0    0 284 -356  1
3885500 2480500  4 23  5   8.8 1015 268  1.8 7  5.6  81    0    0 300 -352  1
3885500 2480500  4 23  6   8.2 1015 228  2.3 7  5.6  81    0    5 304 -349  1
3885500 2480500  4 23  7  10.2 1015 205  2.4 6  5.9  81    0   39 304 -350  1
3885500 2480500  4 23  8  11.7 1015 195  3.3 7  6.3  77    4  112 310 -360  1
3885500 2480500  4 23  9  13.8 1015 228  3.8 6  6.6  72  117  216 316 -375  1
3885500 2480500  4 23 10  15.7 1016 219  3.7 7  6.7  64  124  286 322 -393  1
3885500 2480500  4 23 11  17.5 1016 248  1.7 7  6.6  56  166  328 333 -413  1
3885500 2480500  4 23 12  17.7 1015 245  4.1 7  6.5  52  230  345 337 -430  1
3885500 2480500  4 23 13  20.7 1015 264  3.4 5  6.5  47  649  159 338 -443  1
3885500 2480500  4 23 14  21.2 1014 321  2.8 5  6.5  42  527  213 339 -447  1
3885500 2480500  4 23 15  20.6 1014  17  3.6 5  6.5  42  238  294 340 -447  1
3885500 2480500  4 23 16  20.3 1013   1  3.1 7  6.6  44    3  182 347 -444  1
3885500 2480500  4 23 17  19.8 1013  20  4.7 8  6.8  46    5  149 360 -438  1
3885500 2480500  4 23 18  19.2 1013 352  4.3 7  6.9  49    9  106 360 -433  1
3885500 2480500  4 23 19  18.2 1013 334  5.5 8  7.0  52    4   44 360 -424  1
3885500 2480500  4 23 20  17.3 1014 339  3.4 8  7.3  58    0    2 365 -414  1
3885500 2480500  4 23 21  16.2 1014 351  2.3 8  7.4  62    0    0 363 -408  1
3885500 2480500  4 23 22  15.3 1015 345  2.4 7  7.4  66    0    0 353 -404  1
3885500 2480500  4 23 23  14.1 1015 329  1.2 7  7.2  70    0    0 341 -401  1
3885500 2480500  4 23 24  12.8 1014 324  1.0 8  7.2  75    0    0 342 -397  1
3885500 2480500  4 24  1  12.8 1014 327  2.0 8  7.3  79    0    0 345 -395  1
3885500 2480500  4 24  2  13.1 1013 345  1.9 8  7.5  81    0    0 344 -392  1
3885500 2480500  4 24  3  12.4 1013 352  2.1 8  8.1  88    0    0 343 -390  1
3885500 2480500  4 24  4  12.4 1013 325  1.8 7  8.4  94    0    0 334 -388  1
3885500 2480500  4 24  5  12.9 1013 315  1.9 8  8.6  94    0    0 335 -385  1
3885500 2480500  4 24  6  12.7 1013 348  2.3 8  8.7  95    0    1 343 -382  1
3885500 2480500  4 24  7  12.4 1013 349  1.8 8  8.7  95    0   14 343 -381  1
3885500 2480500  4 24  8  12.8 1013 333  1.8 8  8.8  97    0   43 346 -383  1
3885500 2480500  4 24  9  12.9 1013 322  0.7 8  9.1  98    0   66 349 -388  1
3885500 2480500  4 24 10  13.0 1013 314  0.5 8  9.0  97    0   83 351 -394  1
3885500 2480500  4 24 11  12.8 1013 322  2.2 8  9.1  97    0  106 352 -399  1
3885500 2480500  4 24 12  12.9 1013 288  2.2 8  9.1  98    0  115 353 -405  1
3885500 2480500  4 24 13  13.6 1013 300  3.2 8  9.3  98    0  127 356 -415  1
3885500 2480500  4 24 14  14.1 1013 306  2.3 8  9.7  98    0  144 357 -421  1
3885500 2480500  4 24 15  14.2 1013 284  2.9 8  9.8  97    0  113 357 -421  1
3885500 2480500  4 24 16  14.4 1012 172  3.3 7  9.6  94    0  121 352 -419  1
3885500 2480500  4 24 17  14.8 1011 268  2.5 6  9.2  89    0  136 343 -420  1
3885500 2480500  4 24 18  15.0 1011 319  2.3 5  9.2  86    4  111 332 -419  1
3885500 2480500  4 24 19  14.9 1011 343  1.7 8  9.0  85    0   37 342 -413  1
3885500 2480500  4 24 20  14.4 1011  78  1.8 8  9.2  88    0    0 358 -406  1
3885500 2480500  4 24 21  14.0 1011  73  1.8 6  9.5  93    0    0 344 -401  1
3885500 2480500  4 24 22  13.5 1011 140  1.6 8  9.3  95    0    0 340 -397  1
3885500 2480500  4 24 23  12.8 1010 311  1.7 7  9.2  97    0    0 342 -394  1
3885500 2480500  4 24 24  12.4 1010 278  1.6 7  8.9  97    0    0 336 -391  1
3885500 2480500  4 25  1  12.2 1010 347  1.6 5  8.6  96    0    0 325 -385  1
3885500 2480500  4 25  2  11.9 1009 303  2.0 5  8.5  97    0    0 316 -378  1
3885500 2480500  4 25  3  11.3 1009 314  2.0 4  8.3  97    0    0 310 -373  1
3885500 2480500  4 25  4  10.9 1008 222  2.3 3  8.0  96    0    0 299 -369  1
3885500 2480500  4 25  5   9.5 1008 216  1.5 3  7.5  96    0    0 291 -367  1
3885500 2480500  4 25  6   8.8 1008 185  1.2 3  7.0  97    0    9 288 -364  1
3885500 2480500  4 25  7  10.1 1008 197  1.8 3  7.2  97   12   73 289 -364  1
3885500 2480500  4 25  8  12.7 1008 201  2.8 5  8.3  98   42  158 305 -371  1
3885500 2480500  4 25  9  14.4 1009 210  2.9 6  9.4  96   86  243 328 -384  1
3885500 2480500  4 25 10  16.9 1009 203  3.8 5 10.1  90  157  313 333 -402  1
3885500 2480500  4 25 11  19.4 1008 232  3.6 2 10.5  80  398  295 323 -420  1
3885500 2480500  4 25 12  20.8 1008 218  4.0 1 10.5  71  564  253 313 -436  1
3885500 2480500  4 25 13  21.1 1007 223  4.4 3 10.0  64  404  347 320 -449  1
3885500 2480500  4 25 14  22.0 1006 175  4.1 4  9.0  55  337  352 331 -456  1
3885500 2480500  4 25 15  22.8 1005 193  3.7 2  8.4  49  373  293 330 -459  1
3885500 2480500  4 25 16  22.4 1005 198  3.3 3  7.9  46  222  277 327 -458  1
3885500 2480500  4 25 17  22.3 1004 189  4.3 4  7.3  43  108  216 329 -451  1
3885500 2480500  4 25 18  22.0 1004 188  5.0 4  6.8  40   93  137 329 -442  1
3885500 2480500  4 25 19  20.9 1003 204  4.9 5  6.5  41   13   57 327 -431  1
3885500 2480500  4 25 20  18.0 1003 221  3.4 5  6.6  46    0    8 321 -418  1
3885500 2480500  4 25 21  16.7 1004 249  4.3 5  6.7  54    0    0 316 -406  1
3885500 2480500  4 25 22  15.3 1004 267  3.1 3  6.7  59    0    0 306 -397  1
3885500 2480500  4 25 23  14.8 1004 268  2.1 4  6.7  62    0    0 300 -392  1
3885500 2480500  4 25 24  14.2 1004 258  2.8 6  6.8  65    0    0 310 -390  1
3885500 2480500  4 26  1  13.1 1004 286  3.1 1  6.9  70    0    0 296 -389  1
3885500 2480500  4 26  2  12.4 1004 290  3.5 0  6.9  75    0    0 272 -387  1
3885500 2480500  4 26  3  11.9 1003 194  3.0 0  6.9  77    0    0 267 -385  1
3885500 2480500  4 26  4  11.0 1003 190  1.1 2  6.8  80    0    0 275 -387  1
3885500 2480500  4 26  5  10.8 1002 261  3.2 1  6.8  83    0    0 279 -389  1
3885500 2480500  4 26  6  10.1 1002 197  2.8 3  6.9  86    0   10 282 -389  1
3885500 2480500  4 26  7  11.4 1001 224  0.9 4  7.2  89   31   95 295 -389  1
3885500 2480500  4 26  8  14.1 1001 223  2.6 3  7.7  82  102  200 302 -394  1
3885500 2480500  4 26  9  16.6 1000 224  3.7 3  7.9  72   88  294 308 -403  1
3885500 2480500  4 26 10  16.8  999 216  3.5 6  7.8  65   33  313 328 -412  1
3885500 2480500  4 26 11  18.9  998 237  4.8 5  8.0  62   99  427 344 -420  1
3885500 2480500  4 26 12  20.3  996 235  5.1 6  8.3  57  102  457 353 -425  1
3885500 2480500  4 26 13  19.4  995 248  5.0 7  8.4  57    2  262 364 -427  1
3885500 2480500  4 26 14  18.7  994 259  7.3 7  8.0  57    0  227 364 -425  1
3885500 2480500  4 26 15  15.6  994 259  9.3 8  7.1  57    0  114 361 -425  1
3885500 2480500  4 26 16  12.0  994 270  7.3 8  7.5  74    0   82 357 -422  1
3885500 2480500  4 26 17  11.5  994 263  9.8 8  7.8  89    0   67 352 -416  1
3885500 2480500  4 26 18  10.4  994 247  6.2 7  7.5  90    0   43 346 -407  1
3885500 2480500  4 26 19   9.7  995 231  7.4 8  7.4  94    0   22 343 -394  1
3885500 2480500  4 26 20  10.2  994 226  6.4 8  7.4  95    0    5 348 -383  1
3885500 2480500  4 26 21  10.8  994 214  7.7 8  7.7  95    0    0 351 -378  1
3885500 2480500  4 26 22  11.0  993 232  6.9 8  7.9  95    0    0 354 -377  1
3885500 2480500  4 26 23  10.9  993 239  7.2 8  8.2  98    0    0 355 -377  1
3885500 2480500  4 26 24  11.3  993 230  7.9 8  8.0  94    0    0 356 -376  1
3885500 2480500  4 27  1   9.9  994 237  6.6 7  7.4  91    0    0 347 -374  1
3885500 2480500  4 27  2   9.4  994 278  7.2 6  6.6  86    0    0 330 -372  1
3885500 2480500  4 27  3   8.4  995 265  5.9 5  5.9  81    0    0 314 -370  1
3885500 2480500  4 27  4   7.6  996 254  5.5 4  5.6  83    0    0 299 -366  1
3885500 2480500  4 27  5   7.1  997 247  6.3 1  5.6  87    0    0 276 -359  1
3885500 2480500  4 27  6   6.8  997 253  6.2 1  5.5  87    3   13 260 -352  1
3885500 2480500  4 27  7   7.7  998 246  7.3 1  5.6  87   89   60 258 -349  1
3885500 2480500  4 27  8   8.9  999 241  7.5 3  5.8  83  202  100 267 -353  1
3885500 2480500  4 27  9  10.3  999 241  8.7 4  5.8  77  295  154 281 -363  1
3885500 2480500  4 27 10  10.3 1000 243  7.8 4  5.8  74  190  278 286 -376  1
3885500 2480500  4 27 11  12.0 1001 243  9.6 5  5.9  71  273  312 293 -388  1
3885500 2480500  4 27 12  12.9 1000 240  8.4 4  5.7  63  326  325 297 -398  1
3885500 2480500  4 27 13  11.8 1000 266  7.2 4  5.1  56  322  333 290 -403  1
3885500 2480500  4 27 14  11.1 1000 261 10.2 7  4.7  55   51  320 297 -405  1
3885500 2480500  4 27 15  11.7 1000 244  6.2 7  4.7  56    4  218 308 -408  1
3885500 2480500  4 27 16  12.3 1000 286  7.8 8  4.8  54    0  133 314 -410  1
3885500 2480500  4 27 17  12.5 1000 259  7.4 8  4.8  53    2  139 318 -409  1
3885500 2480500  4 27 18   9.0 1000 247  1.7 8  5.8  71    1   90 316 -403  1
3885500 2480500  4 27 19   8.9  999 258  2.0 7  6.9  96    5   46 309 -397  1
3885500 2480500  4 27 20   8.1  999 262  2.6 8  6.7  95    0    5 307 -388  1
3885500 2480500  4 27 21   8.5  999 223  1.8 8  6.6  95    0    0 309 -379  1
3885500 2480500  4 27 22   8.9 1000 216  2.9 7  6.6  92    0    0 306 -372  1
3885500 2480500  4 27 23   8.5  999 219  2.5 7  6.6  92    0    0 301 -367  1
3885500 2480500  4 27 24   7.8  999 207  1.6 8  6.7  97    0    0 303 -365  1
3885500 2480500  4 28  1   7.7  999 208  2.7 7  6.6  99    0    0 301 -365  1
3885500 2480500  4 28  2   8.9  998 221  4.3 8  6.1  88    0    0 303 -363  1
3885500 2480500  4 28  3   8.6  997 230  2.7 8  5.6  79    0    0 307 -361  1
3885500 2480500  4 28  4   8.3  996 222  2.1 8  5.6  80    0    0 305 -359  1
3885500 2480500  4 28  5   8.7  996 213  2.3 7  5.5  78    0    0 301 -358  1
3885500 2480500  4 28  6   9.1  995 212  2.4 7  5.4  75    0    1 300 -357  1
3885500 2480500  4 28  7  10.2  996 214  3.6 8  5.4  71    0   42 306 -359  1
3885500 2480500  4 28  8  11.6  995 220  4.8 5  5.3  65   53  178 305 -365  1
3885500 2480500  4 28  9  13.8  995 214  5.2 4  5.3  57  155  269 301 -376  1
3885500 2480500  4 28 10  14.2  994 220  6.8 6  5.3  52   79  334 310 -390  1
3885500 2480500  4 28 11  14.3  993 223  7.8 7  5.1  50   30  327 321 -404  1
3885500 2480500  4 28 12  15.1  993 229  7.7 5  5.0  47  155  435 322 -413  1
3885500 2480500  4 28 13  16.9  992 227  7.8 5  5.1  45  209  449 321 -419  1
3885500 2480500  4 28 14  16.7  991 245  8.6 6  4.8  39  119  404 328 -425  1
3885500 2480500  4 28 15  16.9  991 227  8.2 6  4.4  36   88  352 333 -428  1
3885500 2480500  4 28 16  16.2  991 275  6.9 7  4.8  40   20  251 338 -423  1
3885500 2480500  4 28 17  13.8  991 252  7.7 7  5.4  49   16  190 338 -412  1
3885500 2480500  4 28 18  13.1  992 237  6.5 5  5.9  60   28  141 326 -403  1
3885500 2480500  4 28 19  12.7  992 249  4.9 6  6.5  68    3   50 321 -398  1
3885500 2480500  4 28 20  13.1  992 232  4.7 7  6.6  69    0    5 330 -390  1
3885500 2480500  4 28 21  12.5  992 202  2.5 5  6.5  69    0    0 325 -381  1
3885500 2480500  4 28 22  12.1  993 211  3.2 6  6.7  74    0    0 320 -378  1
3885500 2480500  4 28 23  12.6  993 235  5.2 6  6.7  73    0    0 325 -378  1
3885500 2480500  4 28 24  12.4  993 232  5.7 1  6.4  70    0    0 302 -379  1
3885500 2480500  4 29  1  12.8  992 223  6.9 3  6.6  71    0    0 287 -380  1
3885500 2480500  4 29  2  12.6  992 229  6.4 6  6.8  72    0    0 310 -380  1
3885500 2480500  4 29  3  12.7  992 222  6.1 6  6.9  74    0    0 323 -379  1
